,start,stop,mid,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13,
1548,3867501,3877501,3872501,-0.335018699,0.033016844,1.128666139,2.197547097,-0.249329619,0.012462799,0.317340586,-1.468199503,-1.334777616,0.584652352,-1.060420897,-1.427225806,NA,
1549,3870001,3880001,3875001,-0.22895545,0.171046753,1.095621313,1.861475474,-0.68918,-0.090521297,0.302048809,-1.339027855,-1.238142741,0.53830352,-0.657638369,-1.444641459,NA,
1550,3872501,3882501,3877501,-0.367491087,-0.177072966,0.475969209,1.96033814,-0.884943425,-0.349886299,0.265336701,-1.402479053,-1.194967548,0.29242554,-0.769429625,-1.47514886,NA,
1551,3875001,3885001,3880001,-0.3002002,-0.201082118,0.578055732,1.674169168,-0.636891014,-0.306576726,0.382703062,-1.360127105,-1.133977015,0.045906023,-0.597256649,-1.460275395,NA,
1552,3877501,3887501,3882501,0.108085614,-0.200342413,0.059059834,1.58402887,-0.697125891,-0.316571006,0.308177395,-1.155657381,-1.115343295,-0.014957468,-0.43477802,-1.421974944,NA,
1553,3880001,3890001,3885001,0.040253495,-0.133837994,0.12425659,1.586368567,-0.256035284,-0.129566425,0.309341818,-1.137970149,-1.112472971,-0.324627207,-0.436544641,-1.405994524,NA,
1554,3882501,3892501,3887501,-0.384433436,-0.070454063,0.402545276,1.466195629,-0.033311966,-0.153460982,-0.015572329,-1.030112107,-1.203373506,-0.689566534,-0.268357408,-1.386220879,NA,
1555,3885001,3895001,3890001,-0.116744522,-0.020047195,0.767983413,1.671452765,-0.118894947,-0.283898554,-0.168387363,-0.728253217,-0.998073745,-0.542390153,-0.715384299,-1.342638915,NA,
1556,3887501,3897501,3892501,0.362864505,0.016247682,0.878054608,2.042725875,0.059877799,-0.316809009,-0.309533771,-0.778635384,-0.770829419,-0.580487348,-1.157198268,-1.358971985,NA,
1557,3890001,3900001,3895001,0.398671712,0.094956859,-0.359470521,1.782671079,-0.252792687,-0.113891887,-0.097256451,-0.840595472,-0.939697453,0.025636897,-0.913770137,-1.442446982,NA,
1558,3892501,3902501,3897501,0.809635521,0.011332188,0.001987231,1.53348132,-0.244934105,0.012387904,0.220886458,-0.977210285,-0.908552311,0.419507536,-1.063827658,-1.430254186,NA,
1559,3895001,3905001,3900001,0.70443617,0.235629477,-0.170230586,1.46397563,-0.225885401,0.090888243,0.319366288,-1.066896252,-1.035811046,0.503514761,-1.182644768,-1.382527023,NA,
1560,3897501,3907501,3902501,-0.070038243,0.175231143,-0.170230586,1.597320753,-0.227650202,0.066531361,0.384157814,-1.207029425,-1.108639535,0.485141452,-1.088774514,-1.372215467,NA,
1561,3900001,3910001,3905001,-0.367491087,0.008110706,0.630307154,1.821189176,-0.265109631,-0.08636376,0.402706466,-1.282759341,-1.140200663,0.29177793,-1.277988626,-1.360462555,NA,
1562,3902501,3912501,3907501,-0.153597648,0.097259116,0.254966779,2.152895954,-0.323345062,-0.202963589,0.385563174,-1.251919527,-1.249884185,0.266806457,-1.230284089,-1.343747904,NA,
1563,3905001,3915001,3910001,-0.504854964,0.222416661,-0.356762591,2.106628548,-0.386070268,-0.283153024,0.431091841,-1.475647633,-1.292679377,-0.002428721,-0.601561558,-1.463497838,NA,
1564,3907501,3917501,3912501,-0.333613799,0.159031081,-0.096338335,1.834622159,-0.391950478,-0.15758694,0.495740603,-1.36624779,-1.122258734,0.105726586,-0.291261897,-1.485185114,NA,
1565,3910001,3920001,3915001,-0.103029953,0.459620363,-0.241794389,1.79344991,-0.568041351,-0.262944339,0.298187623,-1.088588596,-0.947136378,0.209474129,0.380305775,-1.416049627,NA,
1566,3912501,3922501,3917501,-0.179076976,0.558985675,-0.241794389,1.914864747,-0.841292217,-0.263434404,0.253049545,-0.991998478,-1.090353319,0.212989955,0.416499594,-1.405760173,NA,
1567,3915001,3925001,3920001,-0.159234339,0.507063792,0.16729332,1.996906056,-0.971716791,-0.313695107,0.160621865,-0.84684715,-0.967578783,0.26454463,0.444388277,-1.398061166,NA,
1568,3917501,3927501,3922501,-0.227812407,0.56829958,-0.398753122,2.01097428,-0.99175529,-0.250708649,0.199075043,-0.496436703,-1.094070143,0.242065662,0.225669231,-1.339038473,NA,
1569,3920001,3930001,3925001,-0.359233327,0.475003277,-0.735277831,1.805849071,-0.728728502,0.028813821,0.532244375,-0.604426553,-1.075914407,-0.007490695,-0.384871497,-1.391425592,NA,
1570,3922501,3932501,3927501,0.395403394,0.029940907,-0.681565377,1.567094563,-0.261371404,0.159649426,0.653909945,-0.831610813,-0.960186357,-0.004851342,-1.239146364,-1.265600328,NA,
1571,3925001,3935001,3930001,0.395403394,-0.262306566,-1.109995937,1.617092098,-0.336369409,0.022121007,0.570157867,-0.957559062,-1.061282841,0.244591647,-1.652901372,-1.274142283,NA,
1572,3927501,3937501,3932501,0.483041945,-0.416480361,-1.019883733,1.511503296,-0.53047823,-0.34275973,0.545792548,-1.164006497,-1.008184486,0.442434351,-2.155072148,-1.240896142,NA,
1573,3930001,3940001,3935001,0.694822991,-0.141016125,-0.41545372,1.401629867,-0.691809519,-0.60597017,0.292925596,-1.136979373,-1.077188194,0.657627279,-2.118848152,-1.182125697,NA,
1574,3932501,3942501,3937501,-0.754451078,-0.082981403,-0.063396968,1.460119122,-0.940544103,-0.845420591,0.303275944,-1.306074142,-1.082967275,0.477708937,-1.442857652,-1.456169365,NA,
1575,3935001,3945001,3940001,-0.843067787,0.391284527,-0.034723842,1.155252528,-0.886803164,-0.787406844,0.284277965,-1.230574018,-0.884623352,0.128436547,-1.15130203,-1.011787879,NA,
1576,3937501,3947501,3942501,-0.640176923,0.632700083,-0.127359006,1.273685975,-0.5997793,-0.298227238,0.434073939,-1.26811237,-0.944889122,-0.388310931,-1.324024495,-1.091132366,NA,
1577,3940001,3950001,3945001,-0.483655878,0.479728759,-0.187733344,1.372555743,-0.492764732,-0.198855879,0.469648827,-1.370275506,-0.844332354,0.000500197,-1.247045511,-1.130205451,NA,
1578,3942501,3952501,3947501,-0.523881935,0.469951436,-0.300435543,1.339045763,-0.445965836,-0.230634234,0.668986896,-1.33991979,-0.753521457,0.256708956,-1.407941349,-0.961350908,NA,
1579,3945001,3955001,3950001,-0.068672661,-0.139257339,-0.386694612,1.809719014,-0.474250526,-0.07282638,0.759602739,-1.515028625,-1.096315908,0.477305764,-1.521263912,-1.258379139,NA,
1580,3947501,3957501,3952501,-0.367491087,-0.211320425,-0.265114564,1.893084228,-0.393892889,-0.080369024,0.859459925,-1.661055773,-1.039836579,0.573930046,-1.470206136,-1.098950189,NA,
1581,3950001,3960001,3955001,-0.225944796,0.064146482,-0.239753624,1.904263904,-0.389407348,-0.01836032,1.003686836,-1.668340833,-1.197602817,0.513378795,-1.657432473,-1.180978704,NA,
1582,3952501,3962501,3957501,-0.26532116,0.227103363,-0.265898278,1.932550977,-0.327271966,-0.116448835,0.626926409,-1.605589352,-1.292679377,0.41073641,-1.528123436,-1.293509505,NA,
1583,3955001,3965001,3960001,-0.310537936,0.160772541,-0.208598354,1.992432382,-0.25369255,-0.173761265,0.584405404,-1.487591247,-1.320557085,0.473258809,-0.865832541,-1.267313001,NA,
1584,3957501,3967501,3962501,-0.33131107,0.096081459,-0.208598354,1.959465477,-0.362409124,-0.300636736,0.295393215,-1.383889351,-1.254133404,0.307834197,-0.403543066,-1.431308353,NA,
1585,3960001,3970001,3965001,-0.654458862,0.117381872,-0.386694612,1.458835985,-0.427365379,-0.359289049,0.256679454,-1.392548323,-1.199596659,0.035242731,0.306190023,-1.397652673,NA,
1586,3962501,3972501,3967501,-0.605279437,0.267060248,0.04994649,1.39231012,-0.470371879,-0.212049538,0.346035507,-1.431861229,-1.085310733,0.171123907,0.355161141,-1.4038501,NA,
1587,3965001,3975001,3970001,-0.623929179,0.328126302,-0.012500377,1.269945359,-0.510102325,-0.153764388,0.444409435,-1.523225231,-1.132942785,0.098484198,-0.004968774,-1.380019028,NA,
1588,3967501,3977501,3972501,-0.667111556,0.443599101,0.162121393,1.306316655,-0.42138308,0.199334266,0.606212239,-1.552122126,-1.309039355,0.18308322,-0.242912732,-1.21090212,NA,
1589,3970001,3980001,3975001,-0.654458862,0.291064529,0.498646101,1.734035927,-0.274053646,0.400304948,0.566781133,-1.527054887,-1.435109828,0.357547166,-1.099180918,-1.15008362,NA,
1590,3972501,3982501,3977501,-0.640176923,0.128707385,0.254966779,1.588857955,-0.078794256,0.626096165,0.579500354,-1.54258013,-1.515047455,0.216643299,-1.232150708,-0.956437723,NA,
1591,3975001,3985001,3980001,-0.829427297,0.114908252,-0.06041665,1.457400947,0.037483737,0.597841736,0.450053268,-1.517605325,-1.521082603,0.060207765,-1.468661786,-1.092335214,NA,
1592,3977501,3987501,3982501,-0.80860754,1.045356442,-0.314656963,1.217926674,-0.479395149,-0.132579169,0.381968805,-1.501190632,-1.470356492,-0.26475173,-1.623762716,-1.534659212,NA,
1593,3980001,3990001,3985001,-0.558271141,1.083141031,-1.01062919,1.260893049,-0.487544419,-0.324488123,0.352676641,-1.526923827,-1.328353896,-0.311895612,-0.928797359,-1.452723219,NA,
1594,3982501,3992501,3987501,-0.605279437,0.862492892,-0.189377403,1.384575687,-0.59729285,-0.299106332,0.39095298,-1.482335672,-1.44477513,-0.278311741,-0.687806803,-1.421974944,NA,
1595,3985001,3995001,3990001,-0.326845134,0.898552175,-0.189377403,1.597025403,-0.669809754,-0.284277211,0.3076713,-1.453222098,-1.274787432,-0.155206153,-0.740042773,-1.408265222,NA,
1596,3987501,3997501,3992501,-0.27913557,0.118199419,0.203912573,1.485631581,-0.49027688,0.137361725,0.17558142,-1.389128798,-1.174180383,0.179592098,-0.832161491,-1.411955099,NA,
1597,3990001,4000001,3995001,-0.225944796,-0.178496668,-0.050192522,1.35847275,-0.555657435,0.194989056,-0.029914803,-1.368792503,-1.069159183,0.22309228,-0.922820095,-1.449375363,NA,
1598,3992501,4002501,3997501,-0.129702736,-0.402054044,-0.027922923,1.075970291,-0.420453427,0.194504584,0.003479612,-1.285006375,-0.728268782,0.096451586,-0.496975396,-1.507144885,NA,
1599,3995001,4005001,4000001,-0.27913557,-0.248837794,0.013554345,0.756564919,-0.3573105,0.153147965,0.096021536,-1.167879188,-0.761195618,-0.272481304,0.092397667,-1.414755672,NA,
1600,3997501,4007501,4002501,-0.222343357,-0.071875987,-0.085672274,0.647906337,-0.094443358,-0.031966384,0.532400441,-1.073288324,-0.871460013,-0.364042531,0.059563175,-1.445609753,NA,
1601,4000001,4010001,4005001,NA,-0.285504312,0.460301771,0.873168228,-0.077855601,-0.247483635,0.723522272,-1.083921433,-0.860688351,-0.305396675,-0.314794164,-1.463371154,NA,
1602,4002501,4012501,4007501,NA,-0.32173981,0.4911913,1.598296633,-0.181983791,-0.133018823,-0.107511442,-1.347312157,-1.121515632,0.15810515,-1.740987266,-1.449375363,NA,
1603,4005001,4015001,4010001,-0.612372436,-0.295711363,0.599763654,1.662840083,-0.126379059,0.08969146,0.002763291,-1.509329898,-1.192562984,0.470890124,-1.866139597,-1.331770353,NA,
1604,4007501,4017501,4012501,0.389100875,-0.23670101,0.485193957,1.700459237,-0.185022831,0.017956517,0.004899915,-1.522856112,-1.194877548,0.583223642,-1.655060899,-1.335931562,NA,
1605,4010001,4020001,4015001,0.433622511,0.232583519,0.52079737,1.86087306,-0.257303263,0.017846049,0.055938287,-1.560923414,-1.175028731,0.654901759,-1.584354685,-1.239608636,NA,
1606,4012501,4022501,4017501,0.422210281,0.126051078,0.69640679,1.746459063,-0.266758839,0.001176476,0.100661572,-1.551357071,-1.136558822,0.576399649,-1.550732626,-1.113290827,NA,
1607,4015001,4025001,4020001,0.383467417,0.030647103,0.650711075,1.757206978,-0.217583071,-0.22170589,0.251707886,-1.633124726,-1.127151632,0.531944378,-1.578648171,-1.173936068,NA,
1608,4017501,4027501,4022501,0.231336035,-0.498288548,0.972965952,2.118741506,-0.137062591,-0.019668018,0.215828625,-1.745906685,-1.106555335,0.510228842,-1.596361571,-1.045046204,NA,
1609,4020001,4030001,4025001,0.372645523,-1.115222016,1.053193629,2.132756016,-0.039196923,0.087279837,0.228196324,-1.744961179,-1.280904828,0.467441481,-1.612033069,-1.138413743,NA,
1610,4022501,4032501,4027501,NA,-0.772085557,0.858190428,2.054777108,0.047943749,0.20035491,0.269131088,-1.713597871,-1.25982621,0.47118709,-1.616868032,-1.221147427,NA,
1611,4025001,4035001,4030001,NA,-0.692501723,0.858190428,2.336332414,-0.198186738,0.41236601,0.157381949,-1.66796997,-1.127731308,0.566612586,-1.411165264,-1.249475531,NA,
1612,4027501,4037501,4032501,0.083378759,0.135605545,0.257622221,1.819771775,-0.360653688,0.232109504,0.093217754,-1.521319625,-1.159751531,0.38830415,-1.292874755,-1.24346092,NA,
1613,4030001,4040001,4035001,0.108085614,0.563329931,-0.53598472,1.852126404,-0.614278686,0.115766859,0.100187761,-1.336423779,-1.238669014,0.520191408,-1.219661563,-1.143859051,NA,
1614,4032501,4042501,4037501,0.066711156,0.254368502,-0.124118256,1.93140618,-0.642709587,-0.117547072,0.225964757,-1.220286614,-1.259380492,0.436365142,-1.052980303,-1.12281507,NA,
1615,4035001,4045001,4040001,0.022895545,-0.257765531,-0.370951694,1.675692797,-0.497690685,-0.190825273,0.225643299,-1.083194476,-1.291767055,0.440534069,-1.190616479,-1.220295364,NA,
1616,4037501,4047501,4042501,0.231336035,-0.543745868,-0.537575898,1.655895608,-0.461413086,-0.212097934,0.297150546,-1.055202332,-1.339289976,0.502528586,-1.248645406,-1.225998208,NA,
1617,4040001,4050001,4045001,-0.108610956,-0.859731408,-0.243513093,1.538306741,-0.278924369,-0.22986528,0.294546971,-1.139031694,-1.260808759,0.439160428,-1.198296857,-1.289762016,NA,
1618,4042501,4052501,4047501,0.015776718,-0.793967043,-0.681565377,1.596269632,-0.223416494,-0.057737577,0.341351034,-1.228515064,-1.221325286,0.608473625,-1.315151137,-1.367305862,NA,
1619,4045001,4055001,4050001,0.184317177,-0.306321685,-0.033786904,1.812484474,-0.227930069,0.144111605,0.263923538,-1.543640432,-1.002360442,0.723493767,-1.333155089,-1.175382858,NA,
1620,4047501,4057501,4052501,0.184317177,-0.323693725,0.090124347,2.270665927,-0.234783636,0.099665717,0.172076752,-1.528405711,-0.806714743,0.518586352,-1.383214769,-1.296478811,NA,
1621,4050001,4060001,4055001,0.467049417,-0.225975449,0.254966779,2.491902638,-0.338862696,0.062431235,0.154554135,-1.468199503,-0.68229629,0.313358304,-1.35979446,-1.295192707,NA,
1622,4052501,4062501,4057501,1.089762668,-0.093134521,0.520431145,2.169570965,-0.445186416,-0.07670282,-0.014221821,-1.435954997,-0.509570619,0.119928641,-1.303705156,-1.262738787,NA,
1623,4055001,4065001,4060001,1.893056448,-0.11579627,NA,2.085099818,-0.469783415,-0.172990174,-0.119319501,-1.303566978,-0.89330871,-0.501793117,-1.26438027,-1.412195776,NA,
1624,4057501,4067501,4062501,-0.709896168,-0.240717313,1.445096912,1.709089366,-0.453905461,-0.119243937,-0.284285784,-1.359802757,-1.262504621,-0.484942214,-0.796506847,-1.373171868,NA,
1625,4060001,4070001,4065001,1.064426239,-0.030998142,0.001847585,1.723022323,-0.313792356,0.043397977,0.045916939,-1.457296154,-1.250357638,-0.220539902,-1.021199776,-1.297827613,NA,
1626,4062501,4072501,4067501,0.395403394,-0.087282454,0.186031462,1.625978732,-0.281064714,0.103430886,0.175518573,-1.505067827,-1.294966878,-0.030960493,-0.982626848,-1.263423539,NA,
1627,4065001,4075001,4070001,0.536408399,-0.005277174,0.405424339,1.385725884,-0.396514392,0.070707902,0.111795897,-1.528939748,-1.33393357,0.36696319,-1.17961717,-1.269728434,NA,
1628,4067501,4077501,4072501,0.4887493,-0.029200766,-0.013052761,1.574244581,-0.525504647,-0.031562592,0.188371824,-1.629317814,-1.268729002,0.393369204,-1.33625769,-1.26371953,NA,
1629,4070001,4080001,4075001,-0.108610956,-0.318590225,0.13548134,1.445593468,-0.561014508,-0.210044543,0.099708799,-1.645373974,-1.270421542,0.382562856,-1.135342049,-1.338707506,NA,
1630,4072501,4082501,4077501,0.134712498,-0.359931288,0.088237958,1.654939986,-0.54120743,-0.297655314,0.073996779,-1.539817513,-1.172307613,0.255686889,-1.026067562,-1.401334527,NA,
1631,4075001,4085001,4080001,0.099372139,-0.488017834,0.017838114,1.843874915,-0.461414566,-0.385635718,0.212846635,-1.489064258,-1.248891523,-0.116383947,-0.908272055,-1.342261703,NA,
1632,4077501,4087501,4082501,0.074309358,-0.429405757,0.773364028,1.715808183,-0.235403908,-0.352751178,0.233825044,-1.40320691,-1.243055248,-0.070509093,-0.913134623,-1.316335136,NA,
1633,4080001,4090001,4085001,0.142706153,-0.353758137,0.742415774,1.859983886,-0.073830171,-0.25420103,0.295586629,-1.326158712,-1.244178714,0.099429973,-1.259900099,-1.26948816,NA,
1634,4082501,4092501,4087501,0.066711156,-0.319775293,0.651785702,1.663213051,-0.047107452,-0.134158846,0.089507077,-1.37189198,-1.351621302,0.228422759,-1.580505358,-1.233580594,NA,
1635,4085001,4095001,4090001,0.040253495,-0.106929487,0.464262405,1.634126173,-0.093353116,0.012360143,-0.02916791,-1.473238598,-1.256465087,0.489918231,-1.661864033,-1.248840219,NA,
1636,4087501,4097501,4092501,0.467049417,0.035471946,0.009114172,1.79736808,-0.13864435,0.171724036,0.123061473,-1.52622999,-1.181064177,0.33817263,-1.578793084,-1.037549287,NA,
1637,4090001,4100001,4095001,0.184317177,0.231991699,0.494912808,1.693471059,-0.221748341,0.141019581,0.109078085,-1.49250691,-1.103778873,0.144107678,-1.507074315,-0.976719988,NA,
1638,4092501,4102501,4097501,-0.194584719,0.301260428,0.154992747,2.026776332,-0.302647958,0.092730387,0.236999855,-1.483515473,-1.014234557,0.163773059,-1.464225295,-0.894655057,NA,
1639,4095001,4105001,4100001,-0.504854964,0.159538957,0.4513193,1.716413176,-0.22276266,0.132139217,0.463082173,-1.455742064,-0.842503037,0.167130589,-1.360953032,-0.949239345,NA,
1640,4097501,4107501,4102501,-0.285412306,0.223085861,0.037626725,1.729111704,-0.34487778,0.024978991,0.466287231,-1.324114135,-0.778967622,-0.087585642,-1.308436911,-1.134645246,NA,
1641,4100001,4110001,4105001,-0.285412306,0.233241978,-0.451763826,1.820315235,-0.145340792,0.131511098,0.527244049,-1.472581602,-0.965747244,-0.00913342,-1.448335876,-1.209486312,NA,
1642,4102501,4112501,4107501,-0.129702736,-0.119979654,0.028764527,1.810455322,-0.109228044,0.019149152,0.575360218,-1.466707988,-1.148587656,-0.082898569,-1.435932155,-1.216554049,NA,
1643,4105001,4115001,4110001,0.26164772,0.131814842,-0.315410293,1.642103972,-0.252486842,-0.196292602,0.483292496,-1.432201102,-1.315936607,-0.171743063,-1.098875594,-1.277103737,NA,
1644,4107501,4117501,4112501,NA,-0.216190332,0.543985258,1.51153149,-0.337943806,-0.284609839,0.362573671,-1.533661988,-1.387789786,0.054071361,-1.106223266,-1.27863526,NA,
1645,4110001,4120001,4115001,-0.129702736,-0.304087779,0.904484562,1.518952341,-0.46519936,-0.367452067,0.402511408,-1.487407496,-1.439657228,0.032606715,-1.018926486,-1.28911719,NA,
1646,4112501,4122501,4117501,0.040253495,-0.256909995,0.287748207,1.640527287,-0.374463158,-0.217132399,0.434387314,-1.612788745,-1.358771507,-0.024389145,-0.935370717,-1.321084619,NA,
1647,4115001,4125001,4120001,-0.326845134,-0.396576151,0.640776604,1.908549526,-0.339156749,-0.166255471,0.313244198,-1.653003559,-1.280857778,0.073265403,-1.342845776,-1.343747904,NA,
1648,4117501,4127501,4122501,0.108085614,-0.194093682,-0.315638509,2.044759714,-0.30886895,-0.181954743,0.385838208,-1.470064169,-1.31519757,0.170203892,-1.323597215,-1.422902075,NA,
1649,4120001,4130001,4125001,0.26164772,0.406147854,-0.717043862,2.209464846,-0.393397975,-0.212593673,0.512535913,-1.199210635,-1.1233551,0.301865058,-0.955259422,-1.458399055,NA,
1650,4122501,4132501,4127501,0.040729108,1.170153867,-0.468243103,2.202664527,-0.132088242,-0.066405915,0.799814075,-1.125526204,-0.826103698,0.638946398,-0.040378301,-1.371195308,NA,
1651,4125001,4135001,4130001,0.085429653,1.348428889,-0.363611044,2.218807396,-0.237434744,-0.012306976,0.985551377,-1.124860574,-0.857554562,0.618972708,0.451822292,-1.29283178,NA,
1652,4127501,4137501,4132501,-0.26532116,1.317026561,-0.079226384,2.277528768,-0.223765574,0.075303175,0.944537944,-1.139699922,-0.445255873,0.750273477,1.277618109,-1.303285046,NA,
